Estado - Sigla;Municipio;Revenda;Nome da Rua;Bairro;Cep;Produto;Data da Coleta;Valor de Venda;Unidade de Medida;Bandeira
SP;CAMPINAS;SERV POSTO OASIS LTDA;AVENIDA BARAO DE ITAPURA;TAQUARAL;13076-000;ETANOL;13/01/2021;2,999;R$ / litro;IPIRANGA
SP;CAMPINAS;SERV POSTO VIA NORTE LTDA;RUA 63;PQ. VIA NORTE;13065-821;GASOLINA;13/01/2021;4,299;R$ / litro;IPIRANGA
SP;CAMPINAS;SERV POSTO VIA NORTE LTDA;RUA 63;PQ. VIA NORTE;13065-821;ETANOL;13/01/2021;2,999;R$ / litro;IPIRANGA
SP;CAMPINAS;SAO MARTINHO AUTO SERVICE LTDA;AVENIDA SAO JOSE DOS CAMPOS;LOTEAMENTO PARQUE SAO MARTINHO;13040-735;GASOLINA;13/01/2021;4,689;R$ / litro;IPIRANGA
SP;CAMPINAS;SAO MARTINHO AUTO SERVICE LTDA;AVENIDA SAO JOSE DOS CAMPOS;LOTEAMENTO PARQUE SAO MARTINHO;13040-735;ETANOL;13/01/2021;3,199;R$ / litro;IPIRANGA
SP;CAMPINAS;POSTO CAFE BRASIL LTDA;AVENIDA DR ANTONIO C C BARROS;JD. CONCEICAO;13024-500;GASOLINA;13/01/2021;4,397;R$ / litro;BRANCA
SP;CAMPINAS;POSTO CAFE BRASIL LTDA;AVENIDA DR ANTONIO C C BARROS;JD. CONCEICAO;13024-500;ETANOL;13/01/2021;3,197;R$ / litro;BRANCA
SP;CAMPINAS;POSTO GARCIA DE CAMPINAS LTDA;RODOVIA ANHANGUERA;JARDIM EULINA;13063-000;GASOLINA;13/01/2021;4,199;R$ / litro;RAIZEN
SP;CAMPINAS;POSTO GARCIA DE CAMPINAS LTDA;RODOVIA ANHANGUERA;JARDIM EULINA;13063-000;ETANOL;13/01/2021;2,899;R$ / litro;RAIZEN
SP;CAMPINAS;COMERCIAL DE COMBUSTIVEIS ALPHAPOLLO LTDA;AVENIDA ARACA;ALPHAVILLE;13098-379;GASOLINA;13/01/2021;4,477;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
SP;CAMPINAS;COMERCIAL DE COMBUSTIVEIS ALPHAPOLLO LTDA;AVENIDA ARACA;ALPHAVILLE;13098-379;ETANOL;13/01/2021;3,277;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
SP;CAMPINAS;CENTRO AUTOMOTIVO TRIESTE LTDA;AVENIDA DEPUTADO LUIS EDUARDO MAGALHAES;JARDIM SAO JUDAS TADEU;13059-715;GASOLINA;13/01/2021;4,137;R$ / litro;BRANCA
SP;CAMPINAS;CENTRO AUTOMOTIVO TRIESTE LTDA;AVENIDA DEPUTADO LUIS EDUARDO MAGALHAES;JARDIM SAO JUDAS TADEU;13059-715;ETANOL;13/01/2021;2,857;R$ / litro;BRANCA
SP;CAMPINAS;AUTO POSTO SATELITE IRIS LIMITADA;RUA ANACLETO MORELLI;CIDADE SATELITE IRIS;13059-668;GASOLINA;13/01/2021;4,289;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
SP;CAMPINAS;AUTO POSTO SATELITE IRIS LIMITADA;RUA ANACLETO MORELLI;CIDADE SATELITE IRIS;13059-668;ETANOL;13/01/2021;2,979;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
SP;CAMPINAS;POSTO KADAR COMERCIO DE COMBUSTIVEIS LTDA;AVENIDA ANTONIO CARLOS COUTO DE BARROS;VILA SONIA (SOUSAS);13105-500;ETANOL;19/01/2021;3,197;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
SP;CAMPINAS;POSTO KADAR COMERCIO DE COMBUSTIVEIS LTDA;AVENIDA ANTONIO CARLOS COUTO DE BARROS;VILA SONIA (SOUSAS);13105-500;GASOLINA;19/01/2021;4,597;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
SP;CAMPINAS;D. PEDRO PARKING POSTO LTDA;RODOVIA : DOM PEDRO I;JD.APARECIDA;13024-500;ETANOL;19/01/2021;2,879;R$ / litro;BRANCA
SP;CAMPINAS;D. PEDRO PARKING POSTO LTDA;RODOVIA : DOM PEDRO I;JD.APARECIDA;13024-500;GASOLINA;19/01/2021;4,079;R$ / litro;BRANCA
SP;CAMPINAS;AUTO POSTO JARDIM SANTA MONICA LTDA;RUA SYLVIA DA SILVA BRAGA;JARDIM SANTA MONICA;13082-105;ETANOL;19/01/2021;2,977;R$ / litro;RAIZEN
SP;CAMPINAS;AUTO POSTO JARDIM SANTA MONICA LTDA;RUA SYLVIA DA SILVA BRAGA;JARDIM SANTA MONICA;13082-105;GASOLINA;19/01/2021;4,377;R$ / litro;RAIZEN
SP;CAMPINAS;COMERCIO DE COMBUSTIVEIS PRIMAVERA LTDA;RUA MIOSOTIS;CHACARA PRIMAVERA;13087-480;ETANOL;19/01/2021;2,999;R$ / litro;RAIZEN
SP;CAMPINAS;COMERCIO DE COMBUSTIVEIS PRIMAVERA LTDA;RUA MIOSOTIS;CHACARA PRIMAVERA;13087-480;GASOLINA;19/01/2021;4,299;R$ / litro;RAIZEN
SP;CAMPINAS;POSTO AVENIDA SOUSAS LTDA;AVENIDA ANTONIO CARLOS COUTO DE BARROS;JARDIM CONCEICAO (SOUSAS);13105-000;ETANOL;19/01/2021;3,197;R$ / litro;RAIZEN
SP;CAMPINAS;POSTO AVENIDA SOUSAS LTDA;AVENIDA ANTONIO CARLOS COUTO DE BARROS;JARDIM CONCEICAO (SOUSAS);13105-000;GASOLINA;19/01/2021;4,597;R$ / litro;RAIZEN
SP;CAMPINAS;CENTRO AUTOMOTIVO RIVIERA CAMPINAS EIRELI;RUA ROMUALDO ANDREAZZI;JARDIM LEONOR;13041-030;ETANOL;19/01/2021;2,959;R$ / litro;BRANCA
SP;CAMPINAS;CENTRO AUTOMOTIVO RIVIERA CAMPINAS EIRELI;RUA ROMUALDO ANDREAZZI;JARDIM LEONOR;13041-030;GASOLINA;19/01/2021;4,159;R$ / litro;BRANCA
SP;CAMPINAS;AUTO POSTO SOLARIS DE CAMPINAS LTDA.;AVENIDA JOHN BOYD DUNLOP;CIDADE SATELITE IRIS;13059-587;ETANOL;19/01/2021;2,997;R$ / litro;IPIRANGA
SP;CAMPINAS;AUTO POSTO SOLARIS DE CAMPINAS LTDA.;AVENIDA JOHN BOYD DUNLOP;CIDADE SATELITE IRIS;13059-587;GASOLINA;19/01/2021;4,397;R$ / litro;IPIRANGA
SP;CAMPINAS;AUTO POSTO JARDIM DOM BOSCO LTDA;AVENIDA NOSSA SRA DE FATIMA;JD DOM BOSCO;13024-500;ETANOL;19/01/2021;2,959;R$ / litro;BRANCA
SP;CAMPINAS;AUTO POSTO JARDIM DOM BOSCO LTDA;AVENIDA NOSSA SRA DE FATIMA;JD DOM BOSCO;13024-500;GASOLINA;19/01/2021;4,159;R$ / litro;BRANCA
SP;CAMPINAS;AUTO POSTO PENTA 2002 LTDA;RUA JOAQUIM MANUEL DE MACEDO;JD. SANTA GENEBRA;13080-470;ETANOL;19/01/2021;2,999;R$ / litro;BRANCA
SP;CAMPINAS;AUTO POSTO PENTA 2002 LTDA;RUA JOAQUIM MANUEL DE MACEDO;JD. SANTA GENEBRA;13080-470;GASOLINA;19/01/2021;4,199;R$ / litro;BRANCA
SP;CAMPINAS;CENTRO AUTOMOTIVO PINDORAMA LTDA;AVENIDA PRESIDENTE JUSCELINO;JARDIM IPIRANGA;13060-858;ETANOL;19/01/2021;3,079;R$ / litro;BRANCA
SP;CAMPINAS;CENTRO AUTOMOTIVO PINDORAMA LTDA;AVENIDA PRESIDENTE JUSCELINO;JARDIM IPIRANGA;13060-858;GASOLINA;19/01/2021;4,279;R$ / litro;BRANCA
SP;CAMPINAS;POSTO WASHINGTON LUIZ LTDA;AVENIDA WASHINGTON LUIZ;JARDIM LEONOR;13043-000;ETANOL;19/01/2021;2,999;R$ / litro;RAIZEN
SP;CAMPINAS;POSTO WASHINGTON LUIZ LTDA;AVENIDA WASHINGTON LUIZ;JARDIM LEONOR;13043-000;GASOLINA;19/01/2021;4,299;R$ / litro;RAIZEN
SP;CAMPINAS;AUTO POSTO GLOBAL DE CAMPINAS LTDA;RUA MARQUES DE VALENÇA;JD. SANTA GENEBRA;13080-230;ETANOL;19/01/2021;2,999;R$ / litro;IPIRANGA
SP;CAMPINAS;AUTO POSTO GLOBAL DE CAMPINAS LTDA;RUA MARQUES DE VALENÇA;JD. SANTA GENEBRA;13080-230;GASOLINA;19/01/2021;4,299;R$ / litro;IPIRANGA
SP;CAMPINAS;AUTO POSTO 2002 DE CAMPINAS LTDA;AVENIDA PRINCESA D'OESTE;JD PARAISO;13026-137;ETANOL;19/01/2021;3,099;R$ / litro;IPIRANGA
SP;CAMPINAS;AUTO POSTO 2002 DE CAMPINAS LTDA;AVENIDA PRINCESA D'OESTE;JD PARAISO;13026-137;GASOLINA;19/01/2021;4,299;R$ / litro;IPIRANGA
SP;CAMPINAS;AUTO POSTO CHIMINAZZO LTDA;RUA LAURO VANNUCCI;FAZENDA SANTA CANDIDA;13087-548;ETANOL;19/01/2021;3,099;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
SP;CAMPINAS;AUTO POSTO CHIMINAZZO LTDA;RUA LAURO VANNUCCI;FAZENDA SANTA CANDIDA;13087-548;GASOLINA;19/01/2021;4,399;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
SP;CAMPINAS;AUTO POSTO POIARES LTDA;AVENIDA MONSENHOR GERONIMO BAGGIO;VILA NOVA;13075-350;ETANOL;19/01/2021;2,957;R$ / litro;BRANCA
SP;CAMPINAS;AUTO POSTO POIARES LTDA;AVENIDA MONSENHOR GERONIMO BAGGIO;VILA NOVA;13075-350;GASOLINA;19/01/2021;4,157;R$ / litro;BRANCA
SP;CAMPINAS;COMERCIAL JARDIM AURELIA DE CAMPINAS LTDA;AVENIDA JOSE PANCETTI;VILA PROOST DE SOUZA;13033-740;ETANOL;19/01/2021;2,979;R$ / litro;BRANCA
SP;CAMPINAS;COMERCIAL JARDIM AURELIA DE CAMPINAS LTDA;AVENIDA JOSE PANCETTI;VILA PROOST DE SOUZA;13033-740;GASOLINA;19/01/2021;4,179;R$ / litro;BRANCA
SP;CAMPINAS;POSTO ECO-2000 LTDA;AVENIDA WASHINGTON LUIZ;VILA MARIETA;13043-000;ETANOL;19/01/2021;2,899;R$ / litro;IPIRANGA
SP;CAMPINAS;POSTO ECO-2000 LTDA;AVENIDA WASHINGTON LUIZ;VILA MARIETA;13043-000;GASOLINA;19/01/2021;4,199;R$ / litro;IPIRANGA
SP;CAMPINAS;AUTO POSTO CAMPO DOS AMARAIS LTDA;RUA SYLVIA DA SILVA BRAGA;JD SAO MARCOS;13082-105;ETANOL;19/01/2021;2,999;R$ / litro;IPIRANGA
SP;CAMPINAS;AUTO POSTO CAMPO DOS AMARAIS LTDA;RUA SYLVIA DA SILVA BRAGA;JD SAO MARCOS;13082-105;GASOLINA;19/01/2021;4,379;R$ / litro;IPIRANGA
SP;CAMPINAS;CAMPINAS MODELO AUTO POSTO LTDA;RUA PADRE MANOEL BERNARDES;JD NS AUXILIADORA;13087-320;ETANOL;19/01/2021;2,999;R$ / litro;IPIRANGA
SP;CAMPINAS;CAMPINAS MODELO AUTO POSTO LTDA;RUA PADRE MANOEL BERNARDES;JD NS AUXILIADORA;13087-320;GASOLINA;19/01/2021;4,299;R$ / litro;IPIRANGA
SP;CAMPINAS;AUTO POSTO TERMINAL INTERMODAL DE CARGAS CAMPINAS LTDA;AVENIDA ANTONIO BOSCATO;TERM. INTERM. CARGAS;13069-119;ETANOL;19/01/2021;3,079;R$ / litro;IPIRANGA
SP;CAMPINAS;AUTO POSTO TERMINAL INTERMODAL DE CARGAS CAMPINAS LTDA;AVENIDA ANTONIO BOSCATO;TERM. INTERM. CARGAS;13069-119;GASOLINA;19/01/2021;4,279;R$ / litro;IPIRANGA
SP;CAMPINAS;POSTO SAO JORGE CAMPINAS LTDA;AVENIDA JOAO Q DO NASCIMENTO;VILA TOFANELLO;13090-570;ETANOL;19/01/2021;2,899;R$ / litro;BRANCA
SP;CAMPINAS;POSTO PARQUE TAQUARAL LTDA;RUA ALMEIDA GARRET;TAQUARAL;13087-291;ETANOL;19/01/2021;2,997;R$ / litro;RAIZEN
SP;CAMPINAS;POSTO PARQUE TAQUARAL LTDA;RUA ALMEIDA GARRET;TAQUARAL;13087-291;GASOLINA;19/01/2021;4,297;R$ / litro;RAIZEN
SP;CAMPINAS;AFONSO MONTEIRO POSTO DE SERVICOS LTDA;RUA CAJAMAR;JD. FLAMBOYANT;13090-860;ETANOL;19/01/2021;3,097;R$ / litro;IPIRANGA
SP;CAMPINAS;AFONSO MONTEIRO POSTO DE SERVICOS LTDA;RUA CAJAMAR;JD. FLAMBOYANT;13090-860;GASOLINA;19/01/2021;4,297;R$ / litro;IPIRANGA
SP;CAMPINAS;COMERCIAL PRESIDENTE JUSCELINO LTDA;AVENIDA PRES JUSCELINO;JD CAMPOS ELISEOS;13058-340;ETANOL;19/01/2021;2,899;R$ / litro;BRANCA
SP;CAMPINAS;COMERCIAL PRESIDENTE JUSCELINO LTDA;AVENIDA PRES JUSCELINO;JD CAMPOS ELISEOS;13058-340;GASOLINA;19/01/2021;4,249;R$ / litro;BRANCA
SP;CAMPINAS;CARLOS ALONSO PUIGDOMENECH;RUA ANITA MOREZTSHON;JARDIM SANTANA;13088-510;ETANOL;19/01/2021;3,099;R$ / litro;RAIZEN
SP;CAMPINAS;CARLOS ALONSO PUIGDOMENECH;RUA ANITA MOREZTSHON;JARDIM SANTANA;13088-510;GASOLINA;19/01/2021;4,399;R$ / litro;RAIZEN
SP;CAMPINAS;AUTO POSTO JARDIM BANDEIRANTES LIMITADA;RUA EDUARDO EDARGE BADARO;JD BANDEIRANTES;13063-140;ETANOL;19/01/2021;3,099;R$ / litro;IPIRANGA
SP;CAMPINAS;AUTO POSTO JARDIM BANDEIRANTES LIMITADA;RUA EDUARDO EDARGE BADARO;JD BANDEIRANTES;13063-140;GASOLINA;19/01/2021;4,399;R$ / litro;IPIRANGA
SP;CAMPINAS;AUTO POSTO DA LAGOA LTDA;AVENIDA HEITOR PENTEADO;JD NOSSA SRA AUXIL;13075-460;ETANOL;19/01/2021;3,197;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
SP;CAMPINAS;AUTO POSTO DA LAGOA LTDA;AVENIDA HEITOR PENTEADO;JD NOSSA SRA AUXIL;13075-460;GASOLINA;19/01/2021;4,697;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
SP;CAMPINAS;POSTO E RESTAURANTE 3 VIAS LTDA;RODOVIA ANHANGUERA;NOVA APARECIDA;13065-830;ETANOL;19/01/2021;2,999;R$ / litro;RAIZEN
SP;CAMPINAS;POSTO E RESTAURANTE 3 VIAS LTDA;RODOVIA ANHANGUERA;NOVA APARECIDA;13065-830;GASOLINA;19/01/2021;4,299;R$ / litro;RAIZEN
SP;CAMPINAS;AUTO SHOPP PAULISTA LTDA;RUA JASMIM;CHÁCARA PRIMAVERA;13087-460;ETANOL;19/01/2021;3,099;R$ / litro;RAIZEN
SP;CAMPINAS;AUTO SHOPP PAULISTA LTDA;RUA JASMIM;CHÁCARA PRIMAVERA;13087-460;GASOLINA;19/01/2021;4,399;R$ / litro;RAIZEN
SP;CAMPINAS;MONTEMOS DISTRIBUIDORA DE COMBUSTIVEIS LTDA;AVENIDA BARAO DE ITAPURA;GUANABARA;13020-433;ETANOL;19/01/2021;2,899;R$ / litro;RAIZEN
SP;CAMPINAS;MONTEMOS DISTRIBUIDORA DE COMBUSTIVEIS LTDA;AVENIDA BARAO DE ITAPURA;GUANABARA;13020-433;GASOLINA;19/01/2021;4,199;R$ / litro;RAIZEN
SP;CAMPINAS;SERV POSTO OASIS LTDA;AVENIDA BARAO DE ITAPURA;TAQUARAL;13076-000;ETANOL;19/01/2021;2,999;R$ / litro;IPIRANGA
SP;CAMPINAS;SERV POSTO OASIS LTDA;AVENIDA BARAO DE ITAPURA;TAQUARAL;13076-000;GASOLINA;19/01/2021;4,299;R$ / litro;IPIRANGA
SP;CAMPINAS;SERV POSTO JARDIM MIRIAM LTDA;RUA  JOÃO BATISTA QUEIROZ JÚNIOR;JARDIM MIRIAM DA COSTA;13097-845;ETANOL;19/01/2021;3,299;R$ / litro;IPIRANGA
SP;CAMPINAS;SERV POSTO JARDIM MIRIAM LTDA;RUA  JOÃO BATISTA QUEIROZ JÚNIOR;JARDIM MIRIAM DA COSTA;13097-845;GASOLINA;19/01/2021;4,499;R$ / litro;IPIRANGA
SP;CAMPINAS;AUTO POSTO LG LTDA;AVENIDA BRASIL;GUANABARA;13023-075;ETANOL;19/01/2021;2,977;R$ / litro;RAIZEN
SP;CAMPINAS;AUTO POSTO LG LTDA;AVENIDA BRASIL;GUANABARA;13023-075;GASOLINA;19/01/2021;4,177;R$ / litro;RAIZEN
SP;CAMPINAS;SERV POSTO VIA NORTE LTDA;RUA 63;PQ. VIA NORTE;13065-821;ETANOL;19/01/2021;2,999;R$ / litro;IPIRANGA
SP;CAMPINAS;SERV POSTO VIA NORTE LTDA;RUA 63;PQ. VIA NORTE;13065-821;GASOLINA;19/01/2021;4,299;R$ / litro;IPIRANGA
SP;CAMPINAS;SAO MARTINHO AUTO SERVICE LTDA;AVENIDA SAO JOSE DOS CAMPOS;LOTEAMENTO PARQUE SAO MARTINHO;13040-735;ETANOL;19/01/2021;3,199;R$ / litro;IPIRANGA
SP;CAMPINAS;SAO MARTINHO AUTO SERVICE LTDA;AVENIDA SAO JOSE DOS CAMPOS;LOTEAMENTO PARQUE SAO MARTINHO;13040-735;GASOLINA;19/01/2021;4,699;R$ / litro;IPIRANGA
SP;CAMPINAS;POSTO CAFE BRASIL LTDA;AVENIDA DR ANTONIO C C BARROS;JD. CONCEICAO;13024-500;ETANOL;19/01/2021;3,197;R$ / litro;BRANCA
SP;CAMPINAS;POSTO CAFE BRASIL LTDA;AVENIDA DR ANTONIO C C BARROS;JD. CONCEICAO;13024-500;GASOLINA;19/01/2021;4,597;R$ / litro;BRANCA
SP;CAMPINAS;AUTO POSTO SAO QUIRINO CAMPINAS EIRELI;RUA BENTO DE ARRUDA CAMARGO;SAO QUIRINO;13088-000;ETANOL;19/01/2021;2,999;R$ / litro;IPIRANGA
SP;CAMPINAS;AUTO POSTO SAO QUIRINO CAMPINAS EIRELI;RUA BENTO DE ARRUDA CAMARGO;SAO QUIRINO;13088-000;GASOLINA;19/01/2021;4,299;R$ / litro;IPIRANGA
SP;CAMPINAS;COMERCIAL DE COMBUSTIVEIS ALPHAPOLLO LTDA;AVENIDA ARACA;ALPHAVILLE;13098-379;ETANOL;19/01/2021;3,277;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
SP;CAMPINAS;COMERCIAL DE COMBUSTIVEIS ALPHAPOLLO LTDA;AVENIDA ARACA;ALPHAVILLE;13098-379;GASOLINA;19/01/2021;4,477;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
SP;CAMPINAS;AUTO POSTO TIMBO LTDA;RUA ALBERTO FARIA;GUANABARA;13075-140;ETANOL;19/01/2021;3,197;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
SP;CAMPINAS;AUTO POSTO TIMBO LTDA;RUA ALBERTO FARIA;GUANABARA;13075-140;GASOLINA;19/01/2021;4,397;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
SP;CAMPINAS;CENTRO AUTOMOTIVO TRIESTE LTDA;AVENIDA DEPUTADO LUIS EDUARDO MAGALHAES;JARDIM SAO JUDAS TADEU;13059-715;ETANOL;19/01/2021;2,897;R$ / litro;BRANCA
SP;CAMPINAS;CENTRO AUTOMOTIVO TRIESTE LTDA;AVENIDA DEPUTADO LUIS EDUARDO MAGALHAES;JARDIM SAO JUDAS TADEU;13059-715;GASOLINA;19/01/2021;4,157;R$ / litro;BRANCA
SP;CAMPINAS;AUTO POSTO SATELITE IRIS LIMITADA;RUA ANACLETO MORELLI;CIDADE SATELITE IRIS;13059-668;ETANOL;19/01/2021;2,979;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
SP;CAMPINAS;AUTO POSTO SATELITE IRIS LIMITADA;RUA ANACLETO MORELLI;CIDADE SATELITE IRIS;13059-668;GASOLINA;19/01/2021;4,289;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
SP;CAMPINAS;COMERCIAL DE COMBUSTIVEIS GUARANI US LTDA.;AVENIDA PRINCESA D OESTE;VILA LEMOS;13100-040;ETANOL;25/01/2021;3,197;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
SP;CAMPINAS;COMERCIAL DE COMBUSTIVEIS GUARANI US LTDA.;AVENIDA PRINCESA D OESTE;VILA LEMOS;13100-040;GASOLINA;25/01/2021;4,397;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
SP;CAMPINAS;POSTO KADAR COMERCIO DE COMBUSTIVEIS LTDA;AVENIDA ANTONIO CARLOS COUTO DE BARROS;VILA SONIA (SOUSAS);13105-500;ETANOL;25/01/2021;3,199;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
SP;CAMPINAS;POSTO KADAR COMERCIO DE COMBUSTIVEIS LTDA;AVENIDA ANTONIO CARLOS COUTO DE BARROS;VILA SONIA (SOUSAS);13105-500;GASOLINA;25/01/2021;4,597;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
SP;CAMPINAS;AUTO POSTO JARDIM SANTA MONICA LTDA;RUA SYLVIA DA SILVA BRAGA;JARDIM SANTA MONICA;13082-105;ETANOL;25/01/2021;3,077;R$ / litro;RAIZEN
SP;CAMPINAS;AUTO POSTO JARDIM SANTA MONICA LTDA;RUA SYLVIA DA SILVA BRAGA;JARDIM SANTA MONICA;13082-105;GASOLINA;25/01/2021;4,477;R$ / litro;RAIZEN
SP;CAMPINAS;COMERCIO DE COMBUSTIVEIS PRIMAVERA LTDA;RUA MIOSOTIS;CHACARA PRIMAVERA;13087-480;ETANOL;25/01/2021;3,199;R$ / litro;RAIZEN
SP;CAMPINAS;COMERCIO DE COMBUSTIVEIS PRIMAVERA LTDA;RUA MIOSOTIS;CHACARA PRIMAVERA;13087-480;GASOLINA;25/01/2021;4,499;R$ / litro;RAIZEN
SP;CAMPINAS;POSTO AVENIDA SOUSAS LTDA;AVENIDA ANTONIO CARLOS COUTO DE BARROS;JARDIM CONCEICAO (SOUSAS);13105-000;ETANOL;25/01/2021;3,197;R$ / litro;RAIZEN
SP;CAMPINAS;POSTO AVENIDA SOUSAS LTDA;AVENIDA ANTONIO CARLOS COUTO DE BARROS;JARDIM CONCEICAO (SOUSAS);13105-000;GASOLINA;25/01/2021;4,597;R$ / litro;RAIZEN
SP;CAMPINAS;CENTRO AUTOMOTIVO RIVIERA CAMPINAS EIRELI;RUA ROMUALDO ANDREAZZI;JARDIM LEONOR;13041-030;ETANOL;25/01/2021;2,959;R$ / litro;BRANCA
SP;CAMPINAS;CENTRO AUTOMOTIVO RIVIERA CAMPINAS EIRELI;RUA ROMUALDO ANDREAZZI;JARDIM LEONOR;13041-030;GASOLINA;25/01/2021;4,159;R$ / litro;BRANCA
SP;CAMPINAS;AUTO POSTO SOLARIS DE CAMPINAS LTDA.;AVENIDA JOHN BOYD DUNLOP;CIDADE SATELITE IRIS;13059-587;ETANOL;25/01/2021;3,097;R$ / litro;IPIRANGA
SP;CAMPINAS;AUTO POSTO SOLARIS DE CAMPINAS LTDA.;AVENIDA JOHN BOYD DUNLOP;CIDADE SATELITE IRIS;13059-587;GASOLINA;25/01/2021;4,397;R$ / litro;IPIRANGA
SP;CAMPINAS;POSTO AVENIDA NOSSA SENHORA DE FATIMA CAMPINAS LTDA;AVENIDA NOSSA SENHORA DE FATIMA;TAQUARAL;13077-001;ETANOL;25/01/2021;3,099;R$ / litro;RAIZEN
SP;CAMPINAS;POSTO AVENIDA NOSSA SENHORA DE FATIMA CAMPINAS LTDA;AVENIDA NOSSA SENHORA DE FATIMA;TAQUARAL;13077-001;GASOLINA;25/01/2021;4,299;R$ / litro;RAIZEN
SP;CAMPINAS;AUTO POSTO PENTA 2002 LTDA;RUA JOAQUIM MANUEL DE MACEDO;JD. SANTA GENEBRA;13080-470;GASOLINA;25/01/2021;4,199;R$ / litro;BRANCA
SP;CAMPINAS;AUTO POSTO PENTA 2002 LTDA;RUA JOAQUIM MANUEL DE MACEDO;JD. SANTA GENEBRA;13080-470;ETANOL;25/01/2021;2,999;R$ / litro;BRANCA
SP;CAMPINAS;POSTO WASHINGTON LUIZ LTDA;AVENIDA WASHINGTON LUIZ;JARDIM LEONOR;13043-000;GASOLINA;25/01/2021;4,299;R$ / litro;RAIZEN
SP;CAMPINAS;POSTO WASHINGTON LUIZ LTDA;AVENIDA WASHINGTON LUIZ;JARDIM LEONOR;13043-000;ETANOL;25/01/2021;2,999;R$ / litro;RAIZEN
SP;CAMPINAS;AUTO POSTO GLOBAL DE CAMPINAS LTDA;RUA MARQUES DE VALENÇA;JD. SANTA GENEBRA;13080-230;GASOLINA;25/01/2021;4,299;R$ / litro;IPIRANGA
SP;CAMPINAS;AUTO POSTO GLOBAL DE CAMPINAS LTDA;RUA MARQUES DE VALENÇA;JD. SANTA GENEBRA;13080-230;ETANOL;25/01/2021;3,099;R$ / litro;IPIRANGA
SP;CAMPINAS;AUTO POSTO 2002 DE CAMPINAS LTDA;AVENIDA PRINCESA D'OESTE;JD PARAISO;13026-137;GASOLINA;25/01/2021;4,399;R$ / litro;IPIRANGA
SP;CAMPINAS;AUTO POSTO 2002 DE CAMPINAS LTDA;AVENIDA PRINCESA D'OESTE;JD PARAISO;13026-137;ETANOL;25/01/2021;3,199;R$ / litro;IPIRANGA
SP;CAMPINAS;AUTO POSTO CHIMINAZZO LTDA;RUA LAURO VANNUCCI;FAZENDA SANTA CANDIDA;13087-548;ETANOL;25/01/2021;3,199;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
SP;CAMPINAS;COMERCIAL JARDIM AURELIA DE CAMPINAS LTDA;AVENIDA JOSE PANCETTI;VILA PROOST DE SOUZA;13033-740;GASOLINA;25/01/2021;4,279;R$ / litro;BRANCA
SP;CAMPINAS;COMERCIAL JARDIM AURELIA DE CAMPINAS LTDA;AVENIDA JOSE PANCETTI;VILA PROOST DE SOUZA;13033-740;ETANOL;25/01/2021;3,079;R$ / litro;BRANCA
SP;CAMPINAS;POSTO ECO-2000 LTDA;AVENIDA WASHINGTON LUIZ;VILA MARIETA;13043-000;GASOLINA;25/01/2021;4,299;R$ / litro;IPIRANGA
SP;CAMPINAS;POSTO ECO-2000 LTDA;AVENIDA WASHINGTON LUIZ;VILA MARIETA;13043-000;ETANOL;25/01/2021;2,999;R$ / litro;IPIRANGA
SP;CAMPINAS;AUTO POSTO CAMPO DOS AMARAIS LTDA;RUA SYLVIA DA SILVA BRAGA;JD SAO MARCOS;13082-105;GASOLINA;25/01/2021;4,479;R$ / litro;IPIRANGA
SP;CAMPINAS;AUTO POSTO CAMPO DOS AMARAIS LTDA;RUA SYLVIA DA SILVA BRAGA;JD SAO MARCOS;13082-105;ETANOL;25/01/2021;3,099;R$ / litro;IPIRANGA
SP;CAMPINAS;AUTO POSTO TERMINAL INTERMODAL DE CARGAS CAMPINAS LTDA;AVENIDA ANTONIO BOSCATO;TERM. INTERM. CARGAS;13069-119;GASOLINA;25/01/2021;4,279;R$ / litro;IPIRANGA
SP;CAMPINAS;AUTO POSTO TERMINAL INTERMODAL DE CARGAS CAMPINAS LTDA;AVENIDA ANTONIO BOSCATO;TERM. INTERM. CARGAS;13069-119;ETANOL;25/01/2021;3,079;R$ / litro;IPIRANGA
